scenario,method,seed,episode,service_level,total_cost,scri_viol,VaR95,TVaR95
S2,qlearning,2,13,0.09239940387481371,11481.25,0,3092.4,3114.0
S2,qlearning,2,14,0.08980301274623406,10863.571276410366,2,2968.414255282073,3100.0
S2,qlearning,2,15,0.095707656612529,11495.599999825281,2,2935.6,3048.0
S2,qlearning,2,16,0.09511731135066583,10345.899999728703,4,3423.35,3675.0
S2,qlearning,2,17,0.07006005147269088,10625.912686275056,4,3152.559999918671,3344.0499999433823
S2,qlearning,2,18,0.10532837670384139,10835.157746219104,4,3583.339999957517,3809.0499999468966
S2,qlearning,2,19,0.08537371134020619,10068.549999929357,1,2785.7999999999997,2900.0
S2,qlearning,2,20,0.08907363420427554,11039.020504205151,5,3542.0141008702053,3660.0
S2,qlearning,2,21,0.128068303094984,9031.1,0,2218.58,2236.6
S2,qlearning,2,22,0.11556982343499198,9631.299999794337,3,2878.919999970108,2908.5
S2,qlearning,2,23,0.08505070330389271,10208.910658506587,6,2256.756666456121,2305.508333070151
S2,qlearning,2,24,0.11052303860523038,11587.0,0,4245.2,4729.5
S2,qlearning,2,25,0.09294871794871795,12365.69745750214,1,3664.7999999999997,3734.75
S2,qlearning,2,26,0.09913258983890955,10194.83795484314,6,2924.2099999893053,3023.0
S2,qlearning,2,27,0.08397932816537468,13543.799999940311,1,4198.739999952248,4338.29999994031
S2,qlearning,2,28,0.08645955451348183,11082.683333198733,2,3356.8366666397465,3545.0
S2,qlearning,2,29,0.1039098274040155,8654.849999573153,5,2935.3599998800523,3211.0499999206186
S2,qlearning,2,30,0.0731176104542626,11473.649999745669,3,3433.6499999999996,3587.25
S2,qlearning,2,31,0.08471965495995071,10815.25,0,3012.55,3017.5
S2,qlearning,2,32,0.099090318388564,10817.4,0,3523.0,3685.5
S2,qlearning,2,33,0.08283838699593624,10839.489130285609,2,3007.5978260571214,3077.5
S2,qlearning,2,34,0.08954361640670133,12702.8,0,4625.5,5055.0
S2,qlearning,2,35,0.09744861800141744,8452.89999978747,3,2331.1099999886765,2341.75
S2,qlearning,2,36,0.11524163568773234,8000.5,0,2731.2999999999997,3040.0
S2,qlearning,2,37,0.16478931998331248,7662.65,0,2142.23,2234.5
S2,qlearning,2,38,0.11644571838050878,9534.474999422899,6,3569.819999618187,3855.874999556013
S2,qlearning,2,39,0.09971509971509972,11562.809459162318,4,4103.309999979188,4534.5
S2,qlearning,2,40,0.11745513866231648,10800.0,0,3259.7,3375.5
S2,qlearning,2,41,0.11359782977280435,9303.5,0,3046.8999999999996,3237.0
S2,qlearning,2,42,0.11716171617161716,10859.299999413235,5,3518.1599999692,3630.75
S2,qlearning,2,43,0.11543535620052771,9968.0,0,3243.9,3344.0
S2,qlearning,2,44,0.10260920551158018,11968.341666331817,5,3601.826666582452,3620.0749999375676
S2,qlearning,2,45,0.10318293109478839,9440.943616968603,1,3121.7333333333336,3361.666666666667
S2,qlearning,2,46,0.10556621880998081,10152.099999870285,2,3119.519999974057,3143.0
S2,qlearning,2,47,0.1184990125082291,9369.044444299645,2,2367.905555480966,2412.494444368395
S2,qlearning,2,48,0.09510869565217392,10688.25,0,3039.85,3072.5
S2,qlearning,2,49,0.10732538330494037,10569.349999872727,1,3816.279999898182,4122.8499998727275
S2,qlearning,2,50,0.09755291005291006,10282.874999884745,2,2965.0649999869493,3062.0
S2,qlearning,2,51,0.10371361659417866,8411.104902493744,6,2075.1288752675455,2095.0
S2,qlearning,2,52,0.10754364089775562,10605.268973001408,6,2902.3399999407693,3043.549999925962
S2,qlearning,2,53,0.1115137998327293,11942.299999940311,1,3181.0099999880617,3351.0
S2,qlearning,2,54,0.09859575739468181,11255.799999819556,2,4061.479999917866,4431.099999897333
S2,qlearning,2,55,0.10467233009708737,12954.799999928704,1,4752.109999985741,4917.75
S2,qlearning,2,56,0.1261549395877754,9970.512402995428,2,2588.209922396342,2622.7624029954272
S2,qlearning,2,57,0.097319719208679,9401.099999796126,2,2760.179999836901,2861.599999796126
S2,qlearning,2,58,0.08125,10340.29999978794,3,3067.159999934468,3076.6999999180853
S2,qlearning,2,59,0.11636107193229901,9913.2,0,3050.2,3057.5
S2,qlearning,2,60,0.1079136690647482,10331.04999993937,1,3259.7099999878737,3450.5
S2,qlearning,2,61,0.10235732009925558,10595.688059650462,1,3388.3376119300924,3556.0
S2,qlearning,2,62,0.11286332714904143,10064.143131447636,7,3108.824120705323,3162.3258240263267
S2,qlearning,2,63,0.1306497175141243,8967.649999681691,3,2963.5199999748384,3043.5
S2,qlearning,2,64,0.15058179329226556,8438.5,0,2120.7,2126.0
S2,qlearning,2,65,0.09489732420659615,10601.15,0,3351.0,3570.75
S2,qlearning,2,66,0.08830389870043319,9660.625999804495,3,2957.7099999857405,3097.25
S2,qlearning,2,67,0.1273479783508437,10039.349999685024,2,3139.41,3194.0
S2,qlearning,2,68,0.11976047904191617,9233.903288441968,4,2788.043846141886,2861.0
S2,qlearning,2,69,0.11351543100390209,10161.43133251883,4,3992.8499999846,4339.5
S2,qlearning,2,70,0.10555555555555556,9286.548147836485,3,2398.8295061021745,2409.2996913371935
S2,qlearning,2,71,0.10416666666666667,9828.9,0,2895.98,3034.5
S2,qlearning,2,72,0.1049424509140149,9395.0,0,3500.7,3902.0
S2,qlearning,2,73,0.130420054200542,9387.949992004316,4,3238.16999996938,3295.5
S2,qlearning,2,74,0.11378848728246319,10240.957471015083,3,2919.98,2944.6
S2,qlearning,2,75,0.14047696831100948,9363.2999999,1,2732.2,2825.5
S2,qlearning,2,76,0.1218650653479336,9753.25,0,3366.2999999999997,3564.25
S2,qlearning,2,77,0.08737571557698103,10605.346866223845,6,3095.312448064526,3202.1405600806575
S2,qlearning,2,78,0.13392857142857142,8677.5,0,2228.0,2272.0
S2,qlearning,2,79,0.11285386381025249,8674.75,0,2585.3999999999996,2797.0
S2,qlearning,2,80,0.14099783080260303,7562.949999698778,3,2112.1,2211.0
S2,qlearning,2,81,0.09040333796940195,10022.420728337225,10,2780.925635824543,2883.902483595163
S2,qlearning,2,82,0.1016949152542373,10610.57499992914,1,3000.159999943313,3021.074999929141
S2,qlearning,2,83,0.11559696342305038,9830.04999987377,1,3906.209999974754,4362.0
S2,qlearning,2,84,0.13119533527696792,9400.130997218366,4,2885.7508652006622,3064.0885815008282
S2,qlearning,2,85,0.11687917425622343,9130.0,0,2431.7999999999997,2498.5
S2,qlearning,2,86,0.116991643454039,12560.77395140912,6,4181.244298918207,4328.18037364776
S2,qlearning,2,87,0.10706638115631692,9352.0,0,2436.1,2446.0
S2,qlearning,2,88,0.13489208633093525,8901.0,0,2572.2999999999997,2630.5
S2,qlearning,2,89,0.08001163805644457,11873.129431324822,5,3842.0,4105.5
S2,qlearning,2,90,0.10809987819732034,10601.5,0,2834.2,2901.0
S2,qlearning,2,91,0.09431181844974948,10559.5,0,2985.7,3149.5
S2,qlearning,2,92,0.12508567511994517,9781.674999759374,2,2855.0249998235417,2918.149999786111
S2,qlearning,2,93,0.10609683203825464,11037.626161202215,5,3711.860929014422,4046.0761612680276
S2,qlearning,2,94,0.14045968624589567,9087.5,0,3363.9999999999995,3703.0
S2,qlearning,2,95,0.11142553944110364,9744.3,0,4112.599999999999,4673.5
S2,qlearning,2,96,0.10364321608040201,10836.010869382671,3,2909.9,2973.5
S2,qlearning,2,97,0.12685402029664325,7983.8,0,2618.88,2744.5
S2,qlearning,2,98,0.12362114872575124,7808.3999998493355,2,2174.8599999344683,2232.6999999180853
S2,qlearning,2,99,0.10426849136526556,10596.428845966986,3,3651.2,4026.5
S2,qlearning,2,100,0.11367275056035862,9705.75,0,2712.5,2753.25
S2,qlearning,2,101,0.08811188811188811,11974.549999957459,1,3632.0399999659667,3720.5499999574586
S2,qlearning,2,102,0.12400793650793651,8328.160869509906,1,2356.0,2434.0
S2,qlearning,2,103,0.11695906432748537,8107.669064262226,4,2587.753812852445,2628.5
S2,qlearning,2,104,0.11379076086956522,10714.400933593726,9,4140.202102323817,4440.780021751297
S2,qlearning,2,105,0.14509354715540282,7977.7499999266665,1,2486.4399999999996,2675.5
S2,qlearning,2,106,0.10561342592592593,11772.4,0,3793.6,3945.5
S2,qlearning,2,107,0.1282051282051282,10483.074999864912,2,3040.2999999999997,3146.5
S2,qlearning,2,108,0.11816578483245149,8901.895796106452,11,2412.4097067903645,2439.014387597568
S2,qlearning,2,109,0.10151515151515152,12093.049999941666,1,3557.239999953333,3686.0499999416666
S2,qlearning,2,110,0.1521216973578863,8039.288171418013,4,2838.75053713441,3093.6881714180126
S2,qlearning,2,111,0.12159533073929961,10287.294117320127,4,3090.455293856102,3095.194117320127
S2,qlearning,2,112,0.11769710720363018,10432.528260679397,4,2960.5643477681283,3057.549999951266
S2,qlearning,2,113,0.13239620791108206,9247.0,0,2682.1,2732.0
S2,qlearning,2,114,0.10021097046413502,9985.739960389072,3,3052.3999998527693,3129.3749998159615
S2,qlearning,2,115,0.12217470983506414,10586.54999993937,1,2831.2,2870.0
S2,qlearning,2,116,0.09279307145066502,10388.746312624542,4,3031.5,3140.0
S2,qlearning,2,117,0.08482563619227144,10666.262499713974,4,2954.732499968543,3005.0
S2,qlearning,2,118,0.10129635212541453,11895.544934224252,9,4228.942443214438,4621.7030540432115
S2,qlearning,2,119,0.1162430254184749,11947.84999987377,1,4112.25,4375.0
S2,qlearning,2,120,0.13029315960912052,9892.037704673567,3,2816.38,2947.5
S2,qlearning,2,121,0.08144362823379112,10511.343797344138,12,4128.416110666157,4618.406451220878
S2,qlearning,2,122,0.12127512127512127,8516.455820187743,5,2370.4546563796293,2410.305820493981
S2,qlearning,2,123,0.13274336283185842,11815.75,0,4768.599999999999,5172.25
S2,qlearning,2,124,0.11828644501278772,9759.991666421582,3,2969.7983332843164,3171.0
S2,qlearning,2,125,0.13169576797869192,10465.0,0,3061.4,3111.5
S2,qlearning,2,126,0.13561741613133477,9045.59999980227,2,2466.0,2644.5
S2,qlearning,2,127,0.10970744680851063,9765.444407032188,7,3040.4755257080383,3355.469407135048
S2,qlearning,2,128,0.12532252119424991,8416.799999768662,2,2689.13999989193,2789.5499998649125
S2,qlearning,2,129,0.07731145471757653,11455.749999629506,4,3088.239999944,3185.04999993
S2,qlearning,2,130,0.10909649661954518,11662.879411469181,4,3432.8558823275025,3551.5
S2,qlearning,2,131,0.10217755443886097,9356.506305887719,4,2536.385044994549,2574.3563062431863
S2,qlearning,2,132,0.10453474676089516,11239.5,0,2926.9,3033.5
S2,qlearning,2,133,0.14753566796368353,9431.75,0,3104.5,3377.75
S2,qlearning,2,134,0.10628321350422007,11164.259518273704,7,3335.534948272753,3423.356185340941
S2,qlearning,2,135,0.10801963993453355,10157.449415071012,2,2658.159532056811,2790.1994150710134
S2,qlearning,2,136,0.138656866020715,10282.25,0,3014.75,3294.5
S2,qlearning,2,137,0.11356045424181696,9663.049999492132,6,3102.4199998984263,3303.75
S2,qlearning,2,138,0.0904581266413773,11285.149999741428,3,4086.579999879904,4553.59999984988
S2,qlearning,2,139,0.11535926170072512,9607.675999266892,7,3302.929999931755,3591.1499999273583
S2,qlearning,2,140,0.13650682534126707,8741.049999898683,1,2449.6,2495.0
S2,qlearning,2,141,0.1191969887076537,10330.59999986632,2,2808.4,2823.5
S2,qlearning,2,142,0.1133419689119171,11398.055881794173,6,3495.94470565877,3696.905882140893
S2,qlearning,2,143,0.11087484811664641,11464.609459327947,2,3372.3218918655894,3505.0
S2,qlearning,2,144,0.13166779203241052,10866.374999872516,1,3888.9349999133115,3923.5999998980133
S2,qlearning,2,145,0.15631183221210923,7787.419051630222,5,2170.7999999999997,2253.0
S2,qlearning,2,146,0.14631043256997456,9530.5,0,2808.2,2998.5
S2,qlearning,2,147,0.12585812356979406,9975.5,0,2805.0,2826.5
S2,qlearning,2,148,0.13051470588235295,9201.97944739653,11,2491.539999667464,2545.6499996130615
S2,qlearning,2,149,0.12248743718592965,9695.5,0,3143.3999999999996,3385.5
S2,qlearning,2,150,0.10145846544071022,11845.362213141108,5,4013.9697707346268,4328.712213418284
S2,qlearning,2,151,0.14140451223387354,9714.832819926896,8,3301.0259997389107,3550.9699997063503
S2,qlearning,2,152,0.12278978388998035,9578.549999943383,1,3269.8999999999996,3534.5
S2,qlearning,2,153,0.11923944569771189,10411.74444433063,2,2787.048888866126,2811.0
S2,qlearning,2,154,0.09819703799098518,9286.599999817263,3,3097.7999999999997,3357.5
S2,qlearning,2,155,0.1184402332361516,8939.0,0,2698.2999999999997,2799.0
S2,qlearning,2,156,0.11695906432748537,9150.56741529743,3,3157.553932447236,3390.1674156462504
S2,qlearning,2,157,0.09465648854961832,11009.35344809494,3,3258.1527585240774,3412.303448175149
S2,qlearning,2,158,0.12165450121654502,9079.399851825381,9,2821.7635316887954,3026.972602206199
S2,qlearning,2,159,0.11381353289678828,10909.599614581866,5,3052.9810869518874,3112.5
S2,qlearning,2,160,0.10879284649776454,11957.668583333178,7,3865.179999982093,4138.5
S2,qlearning,2,161,0.11850501367365543,11133.549206041042,4,3801.3999999999996,4123.0
S2,qlearning,2,162,0.09812940815700705,11928.705402783395,4,3499.5610805921365,3799.0
S2,qlearning,2,163,0.1532643312101911,7310.049999940769,1,2291.9399999526154,2447.5499999407693
S2,qlearning,2,164,0.12491444216290212,9875.37093300938,5,2896.2046152976263,2984.7999999163044
S2,qlearning,2,165,0.13366666666666666,9387.669854687245,8,2805.742480493982,2995.053100617478
S2,qlearning,2,166,0.13846622032866707,10611.75,0,2827.2,2944.0
S2,qlearning,2,167,0.11893281902925104,9566.095102856023,7,2992.3660825425,3068.445103198388
S2,qlearning,2,168,0.11226814188089815,10697.963635955259,2,3162.2309090442072,3395.4136363052594
S2,qlearning,2,169,0.10604621715732827,11374.293749873694,2,3422.3349998989556,3445.2937498736947
S2,qlearning,2,170,0.13740771123872025,8734.145097589428,5,2772.2699998121766,2895.649999795299
S2,qlearning,2,171,0.11359839625793518,9480.602529818805,2,3252.6,3530.5
S2,qlearning,2,172,0.14054813773717498,9250.897915893192,4,3318.039999949508,3415.5499999368853
S2,qlearning,2,173,0.09053367217280814,10743.5,0,3138.9,3259.5
S2,qlearning,2,174,0.1248767663489977,9400.792056457143,5,3065.4484113189283,3276.0
S2,qlearning,2,175,0.13199245757385292,10296.369610593283,2,3536.512275399894,3807.563922135396
S2,qlearning,2,176,0.13993174061433447,9638.5,0,3074.7,3235.0
S2,qlearning,2,177,0.12168141592920353,10471.54999983617,1,3092.6099999672338,3199.0
S2,qlearning,2,178,0.12535816618911175,8775.98815877702,6,2386.8505270853398,2445.563158856675
S2,qlearning,2,179,0.13348343518816339,9048.549999902532,1,2260.839999922025,2270.0499999025315
S2,qlearning,2,180,0.11162945684771743,8944.661538409142,1,2721.6323076818285,2776.5
S2,qlearning,2,181,0.10772290354656944,9825.849999872727,1,3004.679999898182,3119.8499998727275
S2,qlearning,2,182,0.11003236245954692,9132.299999943796,1,2241.75,2251.5
S2,qlearning,2,183,0.10367577756833177,10070.119485080682,4,3193.9238970161364,3323.5
S2,qlearning,2,184,0.130420054200542,10089.249999464655,5,2839.919999964126,2925.5
S2,qlearning,2,185,0.12183544303797468,11576.147498989234,4,3590.369499808926,3688.0
S2,qlearning,2,186,0.08844159804818542,9987.853431009156,5,2579.1066665433304,2582.008333179163
S2,qlearning,2,187,0.09852216748768473,10827.326578425078,8,3163.2329104899177,3251.6126580081705
S2,qlearning,2,188,0.0970873786407767,11162.967336206455,12,4493.5655642597685,4886.115883946596
S2,qlearning,2,189,0.09750975097509751,10919.615939353502,6,3303.072908996344,3437.84113624543
S2,qlearning,2,190,0.1549942594718714,8073.049999725,1,2070.509999945,2094.5
S2,qlearning,2,191,0.1036422860527095,10558.808580415058,7,2682.6697930692944,2701.0
S2,qlearning,2,192,0.1494153313122564,7354.899999836796,2,2366.219999967359,2541.0
S2,qlearning,2,193,0.11756061719324026,8514.0,0,2227.0,2257.5
S2,qlearning,2,194,0.09772462077012835,12055.799999814273,3,3914.4399998514177,4108.299999814272
S2,qlearning,2,195,0.10813428018076178,11258.747366319329,8,3814.2252647647656,4129.04917117626
S2,qlearning,2,196,0.1069182389937107,9368.863930324407,5,2446.2189904552743,2470.5
S2,qlearning,2,197,0.13763007720711648,10101.13264041504,6,2940.979999857846,3082.549999851923
S2,qlearning,2,198,0.16771488469601678,9751.168749589406,5,3257.4399998399626,3349.0499997999536
S2,qlearning,2,199,0.13350402340892464,8806.849999689468,4,2888.1699999378934,2953.5
S2,qlearning,2,200,0.11602209944751381,9312.684876939722,7,2369.41999995662,2473.0499999457747
S2,qlearning,2,201,0.11858407079646018,10431.962955845922,4,3210.8199999741173,3527.25
S2,qlearning,2,202,0.138718890248878,8255.913121451205,8,2692.213084093972,2786.1340971062214
S2,qlearning,2,203,0.09207497533706017,10504.99999988484,2,2508.359999907872,2543.59999988484
S2,qlearning,2,204,0.12455516014234876,9634.25,0,2972.3999999999996,3194.75
S2,qlearning,2,205,0.130420054200542,8710.118749804516,3,2496.794999843613,2553.1187498045165
S2,qlearning,2,206,0.09929078014184398,9324.824999253093,6,2574.0599994024747,2666.324999253093
S2,qlearning,2,207,0.06077529566360053,10163.5,0,3099.6,3235.5
S2,qlearning,2,208,0.09314903846153846,10457.421051828496,11,2693.279999911716,2754.5999999218275
S2,qlearning,2,209,0.11834319526627218,9536.549999936364,1,2789.5,2793.0
S2,qlearning,2,210,0.12269938650306748,9588.970522794752,5,2607.401780630262,2723.27499997363
S2,qlearning,2,211,0.10900031142946123,9720.210888763364,8,2883.6121778017114,2983.5
S2,qlearning,2,212,0.12167050312397237,10071.5,0,3409.6,3633.0
S2,qlearning,2,213,0.1374903175832688,8594.096324882225,5,2630.4992650175527,2643.0
S2,qlearning,2,214,0.08258774948382656,10243.932246196977,3,3346.0457969575805,3692.932246196976
S2,qlearning,2,215,0.12694651320243738,10375.049664336579,1,3539.8397314692634,3698.0496643365796
S2,qlearning,2,216,0.10010537407797682,9052.5,0,2205.7,2265.5
S2,qlearning,2,217,0.12984822934232715,10271.5,0,3213.2,3292.5
S2,qlearning,2,218,0.12566760917373546,10648.9,0,3034.7,3233.0
S2,qlearning,2,219,0.1314475873544093,10174.172289069444,1,3303.937831255555,3546.672289069444
S2,qlearning,2,220,0.09929906542056074,11687.75,0,3545.35,3710.5
S2,qlearning,2,221,0.12012987012987013,11211.9,0,3728.0999999999995,4079.5
S2,qlearning,2,222,0.09837467921300257,12099.5,0,3685.3999999999996,3883.5
S2,qlearning,2,223,0.10671688637790333,10757.5,0,3733.7999999999997,3896.5
S2,qlearning,2,224,0.11819116135662898,9758.491410804194,4,2736.3099999903143,2741.0
S2,qlearning,2,225,0.10747185261003071,8796.740702309318,8,2340.883770480215,2378.0
S2,qlearning,2,226,0.09838146620120597,10348.5,0,3127.6,3161.0
S2,qlearning,2,227,0.10547233261999389,11740.05421581256,4,4303.103373460221,4462.504216825276
S2,qlearning,2,228,0.13644524236983843,9241.38653798201,5,2196.2492307036214,2211.4365383795266
S2,qlearning,2,229,0.1273031825795645,9774.109293103485,1,2915.6949737931154,2938.621858620697
S2,qlearning,2,230,0.11274110296115186,13465.0,0,4510.099999999999,4905.0
S2,qlearning,2,231,0.12096774193548387,9663.299999923,1,2847.2899999384,2879.549999923
S2,qlearning,2,232,0.1438953488372093,10520.149999819736,2,3102.1899999142697,3210.5999999172045
S2,qlearning,2,233,0.16037063435495366,8681.649999755205,2,2719.9199998041636,2840.6499997552046
S2,qlearning,2,234,0.10815047021943573,11391.242307457891,3,3905.2199999999993,4304.9
S2,qlearning,2,235,0.12389680923285812,10618.4,0,3528.58,3735.0
S2,qlearning,2,236,0.1106263633530695,11870.5,0,4341.9,4705.0
S2,qlearning,2,237,0.14492753623188406,9066.299999658231,4,2756.7899999857405,2947.5
S2,qlearning,2,238,0.11127819548872181,10904.099999797647,2,3637.7,3952.0
S2,qlearning,2,239,0.14226999683844452,9387.487967151395,6,3688.718013198843,4087.5
S2,qlearning,2,240,0.11915015790984783,12149.378845923122,4,3248.0249999750154,3257.5
S2,qlearning,2,241,0.14020270270270271,10065.424999697865,3,3618.2849999395726,3946.0
S2,qlearning,2,242,0.1269331777064488,11069.98399967781,2,3186.2999999999997,3242.5
S2,qlearning,2,243,0.11537030145143283,9140.649561339915,1,2338.3,2359.5
S2,qlearning,2,244,0.16816920943134536,9081.75,0,2561.65,2650.0
